student_id;origin_country;destination_country;destination_city;university_name;course_name;field_of_study;year_of_enrollment;scholarship_received;enrollment_reason;graduation_year;placement_status;placement_country;placement_company;starting_salary_usd;gpa_or_score;visa_status;post_graduation_visa;language_proficiency_test;test_score
S04326;India;USA;Boston;Harvard University;Economics;Natural Sciences;2023;No;Quality of Life;2024;Placed;USA;Apple;118731;358;F1;Work Permit;Duolingo;73
S04327;Russia;UAE;Dubai;Heriot-Watt Dubai;Law;Natural Sciences;2019;Yes;Higher Ranking;2022;Placed;UAE;Siemens;120414;319;Tier 4;OPT;None;0
S04328;UAE;Ireland;Dublin;Trinity College Dublin;Electrical Engineering;Medicine;2021;Yes;Quality of Life;2024;Placed;Ireland;Microsoft;95748;273;Tier 4;Work Permit;TOEFL;7
S04329;Ireland;Canada;Ottawa;University of Ottawa;Data Science;Social Sciences;2023;No;Quality of Life;2024;Placed;Canada;Facebook;65270;343;J1;Work Permit;Duolingo;65
S04330;UK;Germany;Munich;LMU Munich;Design;Social Sciences;2020;Yes;Job Opportunities;2023;Placed;Germany;Microsoft;34514;361;F1;Post-Study Visa;TOEFL;62
S04331;Germany;Canada;Kingston;Queen's University;Business Administration;Medicine;2019;No;Scholarship;2020;Placed;Canada;SAP;94846;391;Study Permit;OPT;Duolingo;56
S04332;Russia;India;Delhi;Delhi University;Medicine;Business;2023;No;Scholarship;2024;Not Placed;N/A;N/A;0;302;Tier 4;Post-Study Visa;Duolingo;74
S04333;UK;Russia;Moscow;Higher School of Economics;Computer Science;Arts;2023;Yes;Job Opportunities;2026;Placed;Russia;Microsoft;58970;296;Tier 4;Work Permit;Duolingo;75
S04334;South Africa;UAE;Dubai;Middlesex University Dubai;Civil Engineering;Arts;2023;Yes;Political Stability;2025;Not Placed;N/A;N/A;0;39;Schengen Student Visa;OPT;IELTS;67
S04335;Germany;Canada;Vancouver;Simon Fraser University;Architecture;Engineering;2022;No;Quality of Life;2023;Placed;Canada;Deloitte;149544;284;J1;OPT;None;0
S04336;Germany;UAE;Dubai;Heriot-Watt Dubai;Finance;Natural Sciences;2022;No;Higher Ranking;2023;Not Placed;N/A;N/A;0;314;Student Visa;Blue Card;TOEFL;65
S04337;Ireland;Germany;Stuttgart;University of Stuttgart;Data Science;Medicine;2019;Yes;Higher Ranking;2021;Placed;Germany;Deloitte;49488;312;Tier 4;OPT;PTE;58
S04338;South Africa;Germany;Munich;Technical University of Munich;Political Science;Medicine;2022;No;Quality of Life;2024;Placed;Germany;IBM;66681;266;F1;PSW;TOEFL;66
S04339;USA;Canada;Vancouver;Simon Fraser University;Psychology;Engineering;2021;Yes;Political Stability;2022;Not Placed;N/A;N/A;0;323;Study Permit;Work Permit;None;0
S04340;USA;UK;Cambridge;University of Cambridge;Economics;Business;2019;Yes;Job Opportunities;2022;Placed;UK;IBM;147827;395;Study Permit;PSW;TOEFL;81
S04341;India;UK;Edinburgh;University of Edinburgh;Design;Computer Science;2019;No;Political Stability;2021;Not Placed;N/A;N/A;0;321;Study Permit;Blue Card;PTE;75
S04342;USA;Finland;Helsinki;University of Helsinki;Data Science;Natural Sciences;2023;Yes;Scholarship;2024;Not Placed;N/A;N/A;0;325;Schengen Student Visa;PSW;Duolingo;68
S04343;Canada;South Africa;Cape Town;University of Cape Town;Biotechnology;Arts;2022;Yes;Scholarship;2024;Placed;South Africa;McKinsey;120758;264;Student Visa;PSW;Duolingo;8
S04344;South Africa;Germany;Berlin;Humboldt University;Civil Engineering;Engineering;2019;No;Higher Ranking;2021;Not Placed;N/A;N/A;0;274;J1;PSW;PTE;55
S04345;UK;Ireland;Dublin;Trinity College Dublin;Architecture;Arts;2022;No;Quality of Life;2024;Placed;Ireland;Apple;93406;273;Study Permit;PSW;IELTS;83
S04346;UAE;Finland;Turku;Ã…bo Akademi University;Biotechnology;Business;2023;Yes;Quality of Life;2026;Not Placed;N/A;N/A;0;258;Study Permit;PSW;IELTS;53
S04347;Canada;Germany;Stuttgart;University of Stuttgart;Data Science;Medicine;2020;No;Political Stability;2021;Placed;Germany;Google;70870;28;Schengen Student Visa;PSW;IELTS;72
S04348;Germany;South Africa;Cape Town;University of Cape Town;Electrical Engineering;Natural Sciences;2021;No;Political Stability;2022;Not Placed;N/A;N/A;0;381;Study Permit;OPT;IELTS;77
S04349;UAE;USA;New York;Columbia University;Medicine;Social Sciences;2022;No;Political Stability;2023;Not Placed;N/A;N/A;0;316;Tier 4;PSW;Duolingo;52
S04350;Ireland;Canada;London;Western University;Architecture;Business;2020;Yes;Quality of Life;2022;Placed;Canada;Amazon;45104;344;J1;OPT;PTE;63
S04351;Ireland;Germany;Aachen;RWTH Aachen;Design;Engineering;2023;Yes;Job Opportunities;2024;Not Placed;N/A;N/A;0;4;F1;OPT;PTE;63
S04352;Ireland;UK;Manchester;University of Manchester;Business Administration;Engineering;2022;Yes;Job Opportunities;2023;Not Placed;N/A;N/A;0;327;F1;Blue Card;PTE;89
S04353;USA;Germany;Stuttgart;University of Stuttgart;Law;Social Sciences;2020;Yes;Scholarship;2023;Placed;Germany;Apple;43904;376;Tier 4;Work Permit;TOEFL;73
S04354;India;UAE;Dubai;Middlesex University Dubai;Medicine;Medicine;2020;No;Political Stability;2023;Placed;UAE;Tesla;103498;361;Tier 4;Post-Study Visa;IELTS;62
S04355;Finland;UK;London;Imperial College London;Business Administration;Natural Sciences;2019;Yes;Scholarship;2021;Placed;UK;Amazon;68666;357;Study Permit;Post-Study Visa;IELTS;52
S04356;Germany;South Africa;Stellenbosch;Stellenbosch University;Design;Medicine;2022;Yes;Political Stability;2024;Placed;South Africa;Microsoft;74287;31;F1;PSW;PTE;9
S04357;Canada;Ireland;Dublin;Trinity College Dublin;Architecture;Law;2019;No;Job Opportunities;2022;Not Placed;N/A;N/A;0;251;Tier 4;PSW;PTE;71
S04358;Finland;India;Tiruchirappalli;NIT Trichy;Electrical Engineering;Medicine;2019;Yes;Quality of Life;2020;Not Placed;N/A;N/A;0;334;J1;Blue Card;IELTS;86
S04359;USA;India;Delhi;JNU Delhi;Mechanical Engineering;Social Sciences;2023;Yes;Scholarship;2024;Placed;India;IBM;51403;269;Study Permit;OPT;None;0
S04360;Russia;India;Mumbai;IIT Bombay;Design;Arts;2020;No;Job Opportunities;2022;Placed;India;SAP;120835;394;F1;OPT;Duolingo;68
S04361;India;South Africa;Pretoria;University of Pretoria;Political Science;Arts;2021;No;Job Opportunities;2022;Not Placed;N/A;N/A;0;358;Study Permit;Work Permit;IELTS;71
S04362;South Africa;India;Delhi;JNU Delhi;Business Administration;Computer Science;2020;No;Political Stability;2021;Not Placed;N/A;N/A;0;279;J1;OPT;Duolingo;51
S04363;India;Germany;Berlin;TU Berlin;Economics;Natural Sciences;2021;No;Scholarship;2022;Placed;Germany;Amazon;92332;351;Schengen Student Visa;OPT;None;0
S04364;UAE;Ireland;Dublin;Technological University Dublin;Electrical Engineering;Natural Sciences;2021;No;Quality of Life;2022;Placed;Ireland;Intel;31490;389;J1;Blue Card;Duolingo;88
S04365;Ireland;UAE;Dubai;Heriot-Watt Dubai;Mechanical Engineering;Medicine;2020;Yes;Political Stability;2023;Not Placed;N/A;N/A;0;341;Schengen Student Visa;PSW;TOEFL;63
S04366;UAE;UK;London;King's College London;Design;Natural Sciences;2020;No;Quality of Life;2021;Not Placed;N/A;N/A;0;267;Study Permit;Post-Study Visa;TOEFL;61
S04367;Germany;UK;Cambridge;University of Cambridge;Computer Science;Medicine;2019;No;Job Opportunities;2021;Not Placed;N/A;N/A;0;324;Student Visa;Blue Card;None;0
S04368;South Africa;India;Delhi;Delhi University;Architecture;Social Sciences;2021;No;Higher Ranking;2022;Not Placed;N/A;N/A;0;344;Schengen Student Visa;Post-Study Visa;PTE;7
S04369;UK;South Africa;Pretoria;University of Pretoria;Political Science;Engineering;2021;No;Political Stability;2023;Placed;South Africa;Facebook;121463;397;F1;PSW;PTE;57
S04370;Germany;Russia;Saint Petersburg;Saint Petersburg State University;Design;Social Sciences;2019;Yes;Scholarship;2021;Not Placed;N/A;N/A;0;35;Schengen Student Visa;Work Permit;Duolingo;68
S04371;Finland;South Africa;Johannesburg;University of Johannesburg;Biotechnology;Social Sciences;2022;No;Job Opportunities;2023;Placed;South Africa;Amazon;120573;322;Student Visa;OPT;PTE;62
S04372;Canada;USA;Boston;MIT;Mechanical Engineering;Law;2023;No;Quality of Life;2025;Not Placed;N/A;N/A;0;381;Schengen Student Visa;Blue Card;PTE;7
S04373;South Africa;Canada;Vancouver;Simon Fraser University;Psychology;Social Sciences;2022;Yes;Job Opportunities;2023;Placed;Canada;Facebook;115310;349;J1;Blue Card;PTE;61
S04374;Russia;South Africa;Grahamstown;Rhodes University;Political Science;Medicine;2023;No;Political Stability;2024;Not Placed;N/A;N/A;0;259;Schengen Student Visa;Blue Card;PTE;67
S04375;South Africa;Russia;Moscow;Bauman Moscow State Technical University;Medicine;Law;2022;Yes;Scholarship;2023;Placed;Russia;McKinsey;132131;385;Student Visa;PSW;IELTS;85
S04376;UK;Germany;Munich;LMU Munich;Psychology;Engineering;2020;Yes;Political Stability;2023;Placed;Germany;McKinsey;44788;393;J1;OPT;PTE;55
S04377;Russia;Canada;Vancouver;Simon Fraser University;Political Science;Engineering;2019;Yes;Quality of Life;2022;Placed;Canada;Apple;112943;265;Study Permit;OPT;Duolingo;9
S04378;South Africa;Ireland;Dublin;Technological University Dublin;Business Administration;Social Sciences;2019;No;Scholarship;2020;Not Placed;N/A;N/A;0;338;Tier 4;Post-Study Visa;Duolingo;66
S04379;Russia;Ireland;Dublin;University College Dublin;Finance;Social Sciences;2020;No;Job Opportunities;2022;Not Placed;N/A;N/A;0;319;Tier 4;Blue Card;PTE;74
S04380;Canada;South Africa;Johannesburg;University of Johannesburg;Design;Business;2021;Yes;Quality of Life;2022;Not Placed;N/A;N/A;0;372;F1;Work Permit;IELTS;89
S04381;UAE;Russia;Kazan;Kazan Federal University;Finance;Law;2022;Yes;Quality of Life;2024;Placed;Russia;Goldman Sachs;117838;351;Student Visa;Post-Study Visa;IELTS;62
S04382;Finland;Germany;Heidelberg;Heidelberg University;Psychology;Business;2021;Yes;Quality of Life;2023;Placed;Germany;IBM;35692;326;F1;PSW;None;0
S04383;Russia;USA;Chicago;University of Chicago;Electrical Engineering;Natural Sciences;2020;Yes;Quality of Life;2022;Placed;USA;McKinsey;52363;259;J1;OPT;None;0
S04384;Germany;UK;Birmingham;University of Birmingham;Architecture;Business;2023;No;Political Stability;2024;Placed;UK;Tesla;44516;254;F1;OPT;Duolingo;5
S04385;Finland;USA;New York;NYU;Civil Engineering;Arts;2021;No;Quality of Life;2022;Not Placed;N/A;N/A;0;256;Tier 4;Blue Card;TOEFL;87
S04386;Canada;Russia;Novosibirsk;Novosibirsk State University;Civil Engineering;Social Sciences;2020;No;Higher Ranking;2021;Not Placed;N/A;N/A;0;338;J1;Work Permit;None;0
S04387;USA;Finland;Turku;University of Turku;Electrical Engineering;Engineering;2019;No;Job Opportunities;2021;Placed;Finland;Siemens;97045;385;Study Permit;Blue Card;TOEFL;79
S04388;India;Finland;Tampere;Tampere University;Finance;Engineering;2021;Yes;Higher Ranking;2024;Not Placed;N/A;N/A;0;399;Schengen Student Visa;Blue Card;None;0
S04389;Canada;India;Delhi;IIT Delhi;Civil Engineering;Business;2019;No;Job Opportunities;2021;Not Placed;N/A;N/A;0;322;Study Permit;Blue Card;IELTS;55
S04390;Canada;UAE;Dubai;Heriot-Watt Dubai;Mechanical Engineering;Arts;2019;No;Higher Ranking;2020;Placed;UAE;Deloitte;50389;339;Schengen Student Visa;Work Permit;IELTS;78
S04391;USA;Russia;Saint Petersburg;Saint Petersburg State University;Law;Engineering;2022;No;Quality of Life;2025;Not Placed;N/A;N/A;0;384;Study Permit;Blue Card;Duolingo;69
S04392;UAE;Germany;Heidelberg;Heidelberg University;Mechanical Engineering;Business;2021;No;Quality of Life;2024;Not Placed;N/A;N/A;0;393;J1;Post-Study Visa;Duolingo;7
S04393;Ireland;Russia;Moscow;Bauman Moscow State Technical University;Law;Natural Sciences;2021;No;Political Stability;2022;Not Placed;N/A;N/A;0;263;Tier 4;PSW;IELTS;57
S04394;India;South Africa;Grahamstown;Rhodes University;Architecture;Natural Sciences;2020;No;Political Stability;2022;Not Placed;N/A;N/A;0;37;Schengen Student Visa;PSW;TOEFL;71
S04395;USA;Ireland;Galway;National University of Ireland Galway;Medicine;Law;2020;No;Job Opportunities;2023;Placed;Ireland;Deloitte;103387;302;F1;Blue Card;IELTS;85
S04396;Germany;Russia;Moscow;Bauman Moscow State Technical University;Electrical Engineering;Business;2022;No;Quality of Life;2024;Placed;Russia;Goldman Sachs;48484;397;Student Visa;Work Permit;None;0
S04397;UAE;Germany;Munich;Technical University of Munich;Finance;Natural Sciences;2023;No;Political Stability;2025;Placed;Germany;Google;57021;383;J1;Work Permit;TOEFL;9
S04398;Russia;UK;London;King's College London;Psychology;Social Sciences;2020;Yes;Scholarship;2023;Not Placed;N/A;N/A;0;373;Study Permit;PSW;Duolingo;88
S04399;Finland;UK;London;Imperial College London;Medicine;Natural Sciences;2020;Yes;Scholarship;2021;Placed;UK;Apple;91988;296;Student Visa;Post-Study Visa;PTE;54
S04400;South Africa;Germany;Stuttgart;University of Stuttgart;Law;Natural Sciences;2020;Yes;Higher Ranking;2022;Not Placed;N/A;N/A;0;333;F1;Post-Study Visa;PTE;73
S04401;India;Germany;Berlin;Humboldt University;Data Science;Computer Science;2022;No;Higher Ranking;2023;Not Placed;N/A;N/A;0;317;Tier 4;Post-Study Visa;IELTS;83
S04402;USA;South Africa;Pretoria;University of Pretoria;Law;Law;2019;Yes;Job Opportunities;2022;Placed;South Africa;IBM;52994;267;Student Visa;OPT;TOEFL;74
S04403;USA;Russia;Saint Petersburg;Saint Petersburg State University;Business Administration;Computer Science;2019;No;Quality of Life;2022;Placed;Russia;Amazon;84909;359;J1;PSW;TOEFL;68
S04404;India;South Africa;Cape Town;University of Cape Town;Psychology;Business;2023;Yes;Job Opportunities;2025;Placed;South Africa;Google;33159;368;F1;Work Permit;TOEFL;59
S04405;Ireland;USA;San Francisco;UC Berkeley;Medicine;Natural Sciences;2022;Yes;Higher Ranking;2023;Not Placed;N/A;N/A;0;324;Student Visa;Post-Study Visa;PTE;72
S04406;Germany;USA;San Francisco;UC Berkeley;Computer Science;Arts;2019;Yes;Job Opportunities;2020;Placed;USA;Facebook;148876;265;Tier 4;PSW;PTE;73
S04407;India;USA;Boston;Harvard University;Political Science;Medicine;2019;Yes;Scholarship;2021;Placed;USA;Intel;66231;368;Student Visa;Work Permit;PTE;59
S04408;Russia;USA;Boston;Harvard University;Business Administration;Business;2019;Yes;Quality of Life;2020;Not Placed;N/A;N/A;0;259;Study Permit;OPT;PTE;86
S04409;India;Ireland;Cork;University College Cork;Business Administration;Natural Sciences;2023;Yes;Scholarship;2025;Not Placed;N/A;N/A;0;331;Study Permit;Blue Card;TOEFL;87
S04410;UK;Canada;Montreal;McGill University;Business Administration;Medicine;2021;Yes;Scholarship;2023;Not Placed;N/A;N/A;0;368;Student Visa;PSW;PTE;78
S04411;South Africa;Ireland;Galway;National University of Ireland Galway;Medicine;Arts;2020;No;Scholarship;2023;Placed;Ireland;Amazon;138796;254;Student Visa;OPT;None;0
S04412;Russia;Canada;Vancouver;Simon Fraser University;Psychology;Business;2023;No;Scholarship;2025;Not Placed;N/A;N/A;0;389;J1;Post-Study Visa;None;0
S04413;USA;Germany;Berlin;Humboldt University;Biotechnology;Natural Sciences;2020;Yes;Scholarship;2021;Not Placed;N/A;N/A;0;395;Study Permit;PSW;IELTS;53
S04414;Canada;USA;Boston;MIT;Medicine;Social Sciences;2023;No;Political Stability;2026;Placed;USA;Tesla;103953;317;Study Permit;Blue Card;Duolingo;53
S04415;USA;Russia;Kazan;Kazan Federal University;Electrical Engineering;Law;2019;Yes;Quality of Life;2021;Not Placed;N/A;N/A;0;31;Tier 4;Blue Card;Duolingo;67
S04416;UAE;Finland;Espoo;Aalto University;Economics;Medicine;2023;No;Scholarship;2024;Placed;Finland;Apple;81516;257;Study Permit;Post-Study Visa;TOEFL;8
S04417;Germany;UAE;Dubai;Heriot-Watt Dubai;Civil Engineering;Arts;2020;Yes;Political Stability;2021;Not Placed;N/A;N/A;0;286;Student Visa;Blue Card;IELTS;73
S04418;Ireland;India;Chennai;IIT Madras;Design;Engineering;2022;No;Quality of Life;2025;Placed;India;Facebook;59099;264;Schengen Student Visa;OPT;None;0
S04419;Germany;Ireland;Dublin;University College Dublin;Data Science;Arts;2022;No;Higher Ranking;2023;Placed;Ireland;Siemens;111442;328;Student Visa;Work Permit;TOEFL;83
S04420;India;Canada;Montreal;McGill University;Data Science;Natural Sciences;2023;Yes;Political Stability;2026;Placed;Canada;Deloitte;32236;353;F1;Post-Study Visa;IELTS;75
S04421;Canada;Ireland;Galway;National University of Ireland Galway;Architecture;Law;2021;No;Scholarship;2022;Placed;Ireland;SAP;134959;31;Schengen Student Visa;Blue Card;IELTS;64
S04422;Russia;UK;Manchester;University of Manchester;Computer Science;Social Sciences;2023;No;Political Stability;2024;Placed;UK;Microsoft;109370;258;Schengen Student Visa;Work Permit;IELTS;73
S04423;Russia;South Africa;Johannesburg;University of Johannesburg;Design;Arts;2021;Yes;Job Opportunities;2022;Placed;South Africa;IBM;34027;313;Schengen Student Visa;Post-Study Visa;Duolingo;8
S04424;UK;Finland;Espoo;Aalto University;Medicine;Business;2023;No;Political Stability;2026;Placed;Finland;Goldman Sachs;88399;268;F1;OPT;IELTS;68
S04425;Germany;UAE;Dubai;Heriot-Watt Dubai;Computer Science;Medicine;2022;Yes;Higher Ranking;2024;Not Placed;N/A;N/A;0;385;J1;PSW;PTE;57
S04426;South Africa;Finland;Lappeenranta;LUT University;Finance;Business;2019;No;Job Opportunities;2020;Placed;Finland;Intel;147032;332;Study Permit;Blue Card;IELTS;59
S04427;UK;UAE;Dubai;University of Dubai;Electrical Engineering;Law;2022;No;Scholarship;2025;Placed;UAE;Facebook;56202;348;Study Permit;Work Permit;None;0
S04428;UK;Ireland;Maynooth;Maynooth University;Political Science;Natural Sciences;2023;No;Scholarship;2024;Not Placed;N/A;N/A;0;286;F1;Blue Card;Duolingo;55
S04429;Finland;UAE;Dubai;University of Dubai;Architecture;Natural Sciences;2019;Yes;Quality of Life;2020;Not Placed;N/A;N/A;0;369;Schengen Student Visa;Post-Study Visa;IELTS;81
S04430;UAE;South Africa;Cape Town;University of Cape Town;Psychology;Natural Sciences;2020;No;Political Stability;2021;Not Placed;N/A;N/A;0;313;Tier 4;PSW;PTE;71
S04431;UAE;Russia;Moscow;Moscow Institute of Physics and Technology;Mechanical Engineering;Computer Science;2022;No;Quality of Life;2023;Not Placed;N/A;N/A;0;317;Schengen Student Visa;Post-Study Visa;TOEFL;68
S04432;Germany;Russia;Moscow;Higher School of Economics;Law;Engineering;2022;Yes;Higher Ranking;2023;Placed;Russia;Siemens;99189;299;F1;PSW;Duolingo;73
S04433;Finland;Ireland;Dublin;Trinity College Dublin;Political Science;Engineering;2023;No;Higher Ranking;2026;Not Placed;N/A;N/A;0;351;Student Visa;Post-Study Visa;PTE;75
S04434;Russia;Finland;Lappeenranta;LUT University;Medicine;Arts;2019;No;Political Stability;2020;Not Placed;N/A;N/A;0;39;F1;Work Permit;PTE;9
S04435;Germany;South Africa;Durban;University of KwaZulu-Natal;Biotechnology;Natural Sciences;2020;No;Scholarship;2023;Not Placed;N/A;N/A;0;254;J1;Work Permit;Duolingo;69
S04436;UAE;UK;London;King's College London;Psychology;Computer Science;2019;Yes;Scholarship;2021;Not Placed;N/A;N/A;0;277;Tier 4;Work Permit;TOEFL;81
S04437;Ireland;India;Mumbai;IIT Bombay;Data Science;Computer Science;2019;Yes;Higher Ranking;2022;Placed;India;Siemens;57000;357;J1;Work Permit;TOEFL;81
S04438;South Africa;Germany;Berlin;Humboldt University;Biotechnology;Computer Science;2020;Yes;Job Opportunities;2022;Placed;Germany;McKinsey;95548;335;F1;OPT;None;0
S04439;India;South Africa;Cape Town;University of Cape Town;Electrical Engineering;Arts;2021;Yes;Higher Ranking;2022;Placed;South Africa;SAP;61643;306;Tier 4;Post-Study Visa;IELTS;79
S04440;Ireland;Germany;Munich;LMU Munich;Computer Science;Business;2023;No;Job Opportunities;2024;Placed;Germany;Intel;76457;347;F1;Blue Card;IELTS;62
S04441;Canada;Ireland;Maynooth;Maynooth University;Architecture;Law;2023;Yes;Higher Ranking;2025;Placed;Ireland;Facebook;123107;312;Study Permit;PSW;PTE;82
S04442;Canada;Russia;Novosibirsk;Novosibirsk State University;Biotechnology;Law;2021;Yes;Political Stability;2023;Not Placed;N/A;N/A;0;375;Tier 4;Work Permit;Duolingo;77
S04443;Canada;Germany;Munich;LMU Munich;Mechanical Engineering;Engineering;2021;No;Political Stability;2023;Placed;Germany;Intel;142863;293;Tier 4;OPT;PTE;62
S04444;Ireland;USA;New York;NYU;Economics;Business;2021;No;Scholarship;2024;Not Placed;N/A;N/A;0;328;F1;Blue Card;None;0
